P12653_1002	TorqueTenoVirus	23-CH65-2	6	0.11
P12653_1002	TorqueTenoVirus	24-SAa-01	1097115	47.66
P12653_1002	TorqueTenoVirus	24-SAa-01	592	10.59
P12653_1002	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1002	TorqueTenoVirus	25-Mf-TTV9	56	0.00
P12653_1002	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1002	TorqueTenoVirus	26-Mf-TTV3	4796	0.21
P12653_1002	TorqueTenoVirus	27-CT23F	29	0.52
P12653_1002	TorqueTenoVirus	27-CT23F	52105	2.26
P12653_1002	TorqueTenoVirus	28-CT43F	55	0.98
P12653_1002	TorqueTenoVirus	28-CT43F	97816	4.25
P12653_1002	TorqueTenoVirus	29-yonKC009	29	0.52
P12653_1002	TorqueTenoVirus	29-yonKC009	62590	2.72
P12653_1002	TorqueTenoVirus	2-CH71	2	0.04
P12653_1002	TorqueTenoVirus	2-CH71	9654	0.42
P12653_1002	TorqueTenoVirus	3-HEL32	151646	6.59
P12653_1002	TorqueTenoVirus	3-HEL32	259	4.63
P12653_1002	TorqueTenoVirus	4-Pt-TTV6	159	2.84
P12653_1002	TorqueTenoVirus	4-Pt-TTV6	38493	1.67
P12653_1002	TorqueTenoVirus	5-TCHN-C1	158421	6.88
P12653_1002	TorqueTenoVirus	5-TCHN-C1	99	1.77
P12653_1002	TorqueTenoVirus	6-KAV	231903	10.07
P12653_1002	TorqueTenoVirus	6-KAV	297	5.31
P12653_1002	TorqueTenoVirus	7-PMV	231722	10.07
P12653_1002	TorqueTenoVirus	7-PMV	589	10.54
P12653_1002	TorqueTenoVirus	8-Kt-08F	287247	12.48
P12653_1002	TorqueTenoVirus	8-Kt-08F	831	14.87
P12653_1002	TorqueTenoVirus	9-BM1C-18	36	0.64
P12653_1002	TorqueTenoVirus	9-BM1C-18	45488	1.98
P12653_1003	TorqueTenoVirus	10-JT34F	0	0.00
P12653_1003	TorqueTenoVirus	10-JT34F	21	0.22
P12653_1003	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12653_1003	TorqueTenoVirus	11-TCHN-D1	20	0.21
P12653_1003	TorqueTenoVirus	12-CT44F	0	0.00
P12653_1003	TorqueTenoVirus	12-CT44F	18	0.19
P12653_1003	TorqueTenoVirus	13-TCHN-A	1	0.42
P12653_1003	TorqueTenoVirus	13-TCHN-A	16	0.17
P12653_1003	TorqueTenoVirus	14-CH65-1	0	0.00
P12653_1003	TorqueTenoVirus	14-CH65-1	12	0.13
P12653_1003	TorqueTenoVirus	15-TJN01	0	0.00
P12653_1003	TorqueTenoVirus	15-TJN01	2	0.02
P12653_1003	TorqueTenoVirus	16-TUS01	0	0.00
P12653_1003	TorqueTenoVirus	16-TUS01	5	0.05
P12653_1003	TorqueTenoVirus	17-SENV-G	1	0.42
P12653_1003	TorqueTenoVirus	17-SENV-G	8	0.08
P12653_1003	TorqueTenoVirus	18-SENV-C	0	0.00
P12653_1003	TorqueTenoVirus	18-SENV-C	14	0.15
P12653_1003	TorqueTenoVirus	19-SANBAN	1	0.42
P12653_1003	TorqueTenoVirus	19-SANBAN	21	0.22
P12653_1003	TorqueTenoVirus	1-TA278	0	0.00
P12653_1003	TorqueTenoVirus	1-TA278	10	0.11
P12653_1003	TorqueTenoVirus	20-SAa-10	1	0.42
P12653_1003	TorqueTenoVirus	20-SAa-10	15	0.16
P12653_1003	TorqueTenoVirus	21-TCHN-B	0	0.00
P12653_1003	TorqueTenoVirus	21-TCHN-B	11	0.12
P12653_1003	TorqueTenoVirus	22-svi-1	2	0.83
P12653_1003	TorqueTenoVirus	22-svi-1	21	0.22
P12653_1003	TorqueTenoVirus	23-CH65-2	0	0.00
P12653_1003	TorqueTenoVirus	23-CH65-2	4	0.04
P12653_1003	TorqueTenoVirus	24-SAa-01	18	0.19
P12653_1003	TorqueTenoVirus	24-SAa-01	2	0.83
P12653_1003	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1003	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1003	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1003	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1003	TorqueTenoVirus	27-CT23F	0	0.00
P12653_1003	TorqueTenoVirus	27-CT23F	2	0.02
P12653_1003	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1003	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1003	TorqueTenoVirus	29-yonKC009	0	0.00
P12653_1003	TorqueTenoVirus	29-yonKC009	1	0.01
P12653_1003	TorqueTenoVirus	2-CH71	0	0.00
P12653_1003	TorqueTenoVirus	2-CH71	12	0.13
P12653_1003	TorqueTenoVirus	3-HEL32	0	0.00
P12653_1003	TorqueTenoVirus	3-HEL32	3	0.03
P12653_1003	TorqueTenoVirus	4-Pt-TTV6	0	0.00
P12653_1003	TorqueTenoVirus	4-Pt-TTV6	4	0.04
P12653_1003	TorqueTenoVirus	5-TCHN-C1	1	0.42
P12653_1003	TorqueTenoVirus	5-TCHN-C1	18	0.19
P12653_1003	TorqueTenoVirus	6-KAV	0	0.00
P12653_1003	TorqueTenoVirus	6-KAV	19	0.20
P12653_1003	TorqueTenoVirus	7-PMV	0	0.00
P12653_1003	TorqueTenoVirus	7-PMV	20	0.21
P12653_1003	TorqueTenoVirus	8-Kt-08F	0	0.00
P12653_1003	TorqueTenoVirus	8-Kt-08F	21	0.22
P12653_1003	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1003	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1004	TorqueTenoVirus	10-JT34F	381	3.30
P12653_1004	TorqueTenoVirus	10-JT34F	455490	8.27
P12653_1004	TorqueTenoVirus	11-TCHN-D1	174	1.51
P12653_1004	TorqueTenoVirus	11-TCHN-D1	336475	6.11
P12653_1004	TorqueTenoVirus	12-CT44F	300	2.60
P12653_1004	TorqueTenoVirus	12-CT44F	431656	7.84
P12653_1004	TorqueTenoVirus	13-TCHN-A	375	3.24
P12653_1004	TorqueTenoVirus	13-TCHN-A	406809	7.39
P12653_1004	TorqueTenoVirus	14-CH65-1	49	0.42
P12653_1004	TorqueTenoVirus	14-CH65-1	89334	1.62
P12653_1004	TorqueTenoVirus	15-TJN01	2054	17.77
P12653_1004	TorqueTenoVirus	15-TJN01	530032	9.62
P12653_1004	TorqueTenoVirus	16-TUS01	1972	17.06
P12653_1004	TorqueTenoVirus	16-TUS01	508206	9.23
P12653_1004	TorqueTenoVirus	17-SENV-G	1004	8.69
P12653_1004	TorqueTenoVirus	17-SENV-G	303958	5.52
P12653_1004	TorqueTenoVirus	18-SENV-C	1227	10.62
P12653_1004	TorqueTenoVirus	18-SENV-C	525223	9.54
P12653_1004	TorqueTenoVirus	19-SANBAN	2565	22.19
P12653_1004	TorqueTenoVirus	19-SANBAN	647448	11.76
P12653_1004	TorqueTenoVirus	1-TA278	1151	9.96
P12653_1004	TorqueTenoVirus	1-TA278	533422	9.69
P12653_1004	TorqueTenoVirus	20-SAa-10	380	3.29
P12653_1004	TorqueTenoVirus	20-SAa-10	424323	7.71
P12653_1004	TorqueTenoVirus	21-TCHN-B	144	1.25
P12653_1004	TorqueTenoVirus	21-TCHN-B	270826	4.92
P12653_1004	TorqueTenoVirus	22-svi-1	4997	43.23
P12653_1004	TorqueTenoVirus	22-svi-1	622098	11.30
P12653_1004	TorqueTenoVirus	23-CH65-2	104870	1.90
P12653_1004	TorqueTenoVirus	23-CH65-2	36	0.31
P12653_1004	TorqueTenoVirus	24-SAa-01	1397567	25.38
P12653_1004	TorqueTenoVirus	24-SAa-01	765	6.62
P12653_1004	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1004	TorqueTenoVirus	25-Mf-TTV9	189	0.00
P12653_1004	TorqueTenoVirus	26-Mf-TTV3	1	0.01
P12653_1004	TorqueTenoVirus	26-Mf-TTV3	9874	0.18
P12653_1004	TorqueTenoVirus	27-CT23F	126691	2.30
P12653_1004	TorqueTenoVirus	27-CT23F	71	0.61
P12653_1004	TorqueTenoVirus	28-CT43F	102	0.88
P12653_1004	TorqueTenoVirus	28-CT43F	203983	3.70
P12653_1004	TorqueTenoVirus	29-yonKC009	162310	2.95
P12653_1004	TorqueTenoVirus	29-yonKC009	69	0.60
P12653_1004	TorqueTenoVirus	2-CH71	27	0.23
P12653_1004	TorqueTenoVirus	2-CH71	83175	1.51
P12653_1004	TorqueTenoVirus	3-HEL32	1079	9.34
P12653_1004	TorqueTenoVirus	3-HEL32	458810	8.33
P12653_1004	TorqueTenoVirus	4-Pt-TTV6	227	1.96
P12653_1004	TorqueTenoVirus	4-Pt-TTV6	90885	1.65
P12653_1004	TorqueTenoVirus	5-TCHN-C1	414	3.58
P12653_1004	TorqueTenoVirus	5-TCHN-C1	662612	12.03
P12653_1004	TorqueTenoVirus	6-KAV	537558	9.76
P12653_1004	TorqueTenoVirus	6-KAV	876	7.58
P12653_1004	TorqueTenoVirus	7-PMV	1788	15.47
P12653_1004	TorqueTenoVirus	7-PMV	602147	10.93
P12653_1004	TorqueTenoVirus	8-Kt-08F	1876	16.23
P12653_1004	TorqueTenoVirus	8-Kt-08F	629926	11.44
P12653_1004	TorqueTenoVirus	9-BM1C-18	117617	2.14
P12653_1004	TorqueTenoVirus	9-BM1C-18	215	1.86
P12653_1005	TorqueTenoVirus	10-JT34F	0	0.00
P12653_1005	TorqueTenoVirus	10-JT34F	29	0.04
P12653_1005	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12653_1005	TorqueTenoVirus	11-TCHN-D1	34	0.04
P12653_1005	TorqueTenoVirus	12-CT44F	0	0.00
P12653_1005	TorqueTenoVirus	12-CT44F	28	0.04
P12653_1005	TorqueTenoVirus	13-TCHN-A	0	0.00
P12653_1005	TorqueTenoVirus	13-TCHN-A	30	0.04
P12653_1005	TorqueTenoVirus	14-CH65-1	0	0.00
P12653_1005	TorqueTenoVirus	14-CH65-1	15	0.02
P12653_1005	TorqueTenoVirus	15-TJN01	0	0.00
P12653_1005	TorqueTenoVirus	15-TJN01	22	0.03
P12653_1005	TorqueTenoVirus	16-TUS01	0	0.00
P12653_1005	TorqueTenoVirus	16-TUS01	20	0.03
P12653_1005	TorqueTenoVirus	17-SENV-G	0	0.00
P12653_1005	TorqueTenoVirus	17-SENV-G	18	0.02
P12653_1005	TorqueTenoVirus	18-SENV-C	0	0.00
P12653_1005	TorqueTenoVirus	18-SENV-C	28	0.04
P12653_1005	TorqueTenoVirus	19-SANBAN	1	0.19
P12653_1005	TorqueTenoVirus	19-SANBAN	43	0.06
P12653_1005	TorqueTenoVirus	1-TA278	0	0.00
P12653_1005	TorqueTenoVirus	1-TA278	32	0.04
P12653_1005	TorqueTenoVirus	20-SAa-10	0	0.00
P12653_1005	TorqueTenoVirus	20-SAa-10	33	0.04
P12653_1005	TorqueTenoVirus	21-TCHN-B	0	0.00
P12653_1005	TorqueTenoVirus	21-TCHN-B	24	0.03
P12653_1005	TorqueTenoVirus	22-svi-1	0	0.00
P12653_1005	TorqueTenoVirus	22-svi-1	44	0.06
P12653_1005	TorqueTenoVirus	23-CH65-2	0	0.00
P12653_1005	TorqueTenoVirus	23-CH65-2	11	0.01
P12653_1005	TorqueTenoVirus	24-SAa-01	0	0.00
P12653_1005	TorqueTenoVirus	24-SAa-01	28	0.04
P12653_1005	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1005	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1005	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1005	TorqueTenoVirus	26-Mf-TTV3	2	0.00
P12653_1005	TorqueTenoVirus	27-CT23F	0	0.00
P12653_1005	TorqueTenoVirus	27-CT23F	13	0.02
P12653_1005	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1005	TorqueTenoVirus	28-CT43F	8	0.01
P12653_1005	TorqueTenoVirus	29-yonKC009	0	0.00
P12653_1005	TorqueTenoVirus	29-yonKC009	6	0.01
P12653_1005	TorqueTenoVirus	2-CH71	0	0.00
P12653_1005	TorqueTenoVirus	2-CH71	9	0.01
P12653_1005	TorqueTenoVirus	3-HEL32	0	0.00
P12653_1005	TorqueTenoVirus	3-HEL32	33	0.04
P12653_1005	TorqueTenoVirus	4-Pt-TTV6	0	0.00
P12653_1005	TorqueTenoVirus	4-Pt-TTV6	11	0.01
P12653_1005	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12653_1005	TorqueTenoVirus	5-TCHN-C1	104	0.13
P12653_1005	TorqueTenoVirus	6-KAV	0	0.00
P12653_1005	TorqueTenoVirus	6-KAV	36	0.05
P12653_1005	TorqueTenoVirus	7-PMV	1	0.19
P12653_1005	TorqueTenoVirus	7-PMV	55	0.07
P12653_1005	TorqueTenoVirus	8-Kt-08F	0	0.00
P12653_1005	TorqueTenoVirus	8-Kt-08F	37	0.05
P12653_1005	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1005	TorqueTenoVirus	9-BM1C-18	4	0.01
P12653_1006	TorqueTenoVirus	10-JT34F	184	2.27
P12653_1006	TorqueTenoVirus	10-JT34F	610289	9.80
P12653_1006	TorqueTenoVirus	11-TCHN-D1	154	1.90
P12653_1006	TorqueTenoVirus	11-TCHN-D1	538812	8.65
P12653_1006	TorqueTenoVirus	12-CT44F	176	2.17
P12653_1006	TorqueTenoVirus	12-CT44F	630896	10.13
P12653_1006	TorqueTenoVirus	13-TCHN-A	197	2.43
P12653_1006	TorqueTenoVirus	13-TCHN-A	618577	9.93
P12653_1006	TorqueTenoVirus	14-CH65-1	183217	2.94
P12653_1006	TorqueTenoVirus	14-CH65-1	51	0.63
P12653_1006	TorqueTenoVirus	15-TJN01	281	3.47
P12653_1006	TorqueTenoVirus	15-TJN01	572185	9.19
P12653_1006	TorqueTenoVirus	16-TUS01	351	4.33
P12653_1006	TorqueTenoVirus	16-TUS01	647073	10.39
P12653_1006	TorqueTenoVirus	17-SENV-G	419	5.17
P12653_1006	TorqueTenoVirus	17-SENV-G	459290	7.37
P12653_1006	TorqueTenoVirus	18-SENV-C	255	3.15
P12653_1006	TorqueTenoVirus	18-SENV-C	625523	10.04
P12653_1006	TorqueTenoVirus	19-SANBAN	1188628	19.09
P12653_1006	TorqueTenoVirus	19-SANBAN	802	9.89
P12653_1006	TorqueTenoVirus	1-TA278	310	3.82
P12653_1006	TorqueTenoVirus	1-TA278	799679	12.84
P12653_1006	TorqueTenoVirus	20-SAa-10	200	2.47
P12653_1006	TorqueTenoVirus	20-SAa-10	615860	9.89
P12653_1006	TorqueTenoVirus	21-TCHN-B	405316	6.51
P12653_1006	TorqueTenoVirus	21-TCHN-B	99	1.22
P12653_1006	TorqueTenoVirus	22-svi-1	1008628	16.20
P12653_1006	TorqueTenoVirus	22-svi-1	829	10.22
P12653_1006	TorqueTenoVirus	23-CH65-2	170193	2.73
P12653_1006	TorqueTenoVirus	23-CH65-2	42	0.52
P12653_1006	TorqueTenoVirus	24-SAa-01	151	1.86
P12653_1006	TorqueTenoVirus	24-SAa-01	512644	8.23
P12653_1006	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1006	TorqueTenoVirus	25-Mf-TTV9	390	0.01
P12653_1006	TorqueTenoVirus	26-Mf-TTV3	1	0.01
P12653_1006	TorqueTenoVirus	26-Mf-TTV3	20684	0.33
P12653_1006	TorqueTenoVirus	27-CT23F	220191	3.54
P12653_1006	TorqueTenoVirus	27-CT23F	43	0.53
P12653_1006	TorqueTenoVirus	28-CT43F	257152	4.13
P12653_1006	TorqueTenoVirus	28-CT43F	71	0.88
P12653_1006	TorqueTenoVirus	29-yonKC009	183710	2.95
P12653_1006	TorqueTenoVirus	29-yonKC009	39	0.48
P12653_1006	TorqueTenoVirus	2-CH71	114122	1.83
P12653_1006	TorqueTenoVirus	2-CH71	15	0.19
P12653_1006	TorqueTenoVirus	3-HEL32	507	6.25
P12653_1006	TorqueTenoVirus	3-HEL32	742810	11.93
P12653_1006	TorqueTenoVirus	4-Pt-TTV6	102	1.26
P12653_1006	TorqueTenoVirus	4-Pt-TTV6	191214	3.07
P12653_1006	TorqueTenoVirus	5-TCHN-C1	197	2.43
P12653_1006	TorqueTenoVirus	5-TCHN-C1	993574	15.95
P12653_1006	TorqueTenoVirus	6-KAV	224	2.76
P12653_1006	TorqueTenoVirus	6-KAV	792466	12.72
P12653_1006	TorqueTenoVirus	7-PMV	1251701	20.10
P12653_1006	TorqueTenoVirus	7-PMV	662	8.16
P12653_1006	TorqueTenoVirus	8-Kt-08F	629	7.76
P12653_1006	TorqueTenoVirus	8-Kt-08F	915228	14.70
P12653_1006	TorqueTenoVirus	9-BM1C-18	157566	2.53
P12653_1006	TorqueTenoVirus	9-BM1C-18	35	0.43
P12752_1001	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1001	TorqueTenoVirus	10-JT34F	3	0.00
P12752_1001	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1001	TorqueTenoVirus	11-TCHN-D1	1	0.00
P12752_1001	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1001	TorqueTenoVirus	12-CT44F	4	0.01
P12752_1001	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1001	TorqueTenoVirus	13-TCHN-A	1	0.00
P12752_1001	TorqueTenoVirus	14-CH65-1	0	0.00
P12752_1001	TorqueTenoVirus	14-CH65-1	0	0.00
P12752_1001	TorqueTenoVirus	15-TJN01	0	0.00
P12752_1001	TorqueTenoVirus	15-TJN01	0	0.00
P12752_1001	TorqueTenoVirus	16-TUS01	0	0.00
P12752_1001	TorqueTenoVirus	16-TUS01	0	0.00
P12752_1001	TorqueTenoVirus	17-SENV-G	0	0.00
P12752_1001	TorqueTenoVirus	17-SENV-G	0	0.00
P12752_1001	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1001	TorqueTenoVirus	18-SENV-C	1	0.00
P12752_1001	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1001	TorqueTenoVirus	19-SANBAN	1	0.00
P12752_1001	TorqueTenoVirus	1-TA278	0	0.00
P12752_1001	TorqueTenoVirus	1-TA278	1	0.00
P12752_1001	TorqueTenoVirus	20-SAa-10	1	0.16
P12752_1001	TorqueTenoVirus	20-SAa-10	40	0.06
P12752_1001	TorqueTenoVirus	21-TCHN-B	0	0.00
P12752_1001	TorqueTenoVirus	21-TCHN-B	0	0.00
P12752_1001	TorqueTenoVirus	22-svi-1	0	0.00
P12752_1001	TorqueTenoVirus	22-svi-1	2	0.00
P12752_1001	TorqueTenoVirus	23-CH65-2	0	0.00
P12752_1001	TorqueTenoVirus	23-CH65-2	1	0.00
P12752_1001	TorqueTenoVirus	24-SAa-01	0	0.00
P12752_1001	TorqueTenoVirus	24-SAa-01	1	0.00
P12752_1001	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1001	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1001	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1001	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1001	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1001	TorqueTenoVirus	27-CT23F	1	0.00
P12752_1001	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1001	TorqueTenoVirus	28-CT43F	5	0.01
P12752_1001	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1001	TorqueTenoVirus	29-yonKC009	3	0.00
P12752_1001	TorqueTenoVirus	2-CH71	0	0.00
P12752_1001	TorqueTenoVirus	2-CH71	0	0.00
P12752_1001	TorqueTenoVirus	3-HEL32	0	0.00
P12752_1001	TorqueTenoVirus	3-HEL32	0	0.00
P12752_1001	TorqueTenoVirus	4-Pt-TTV6	0	0.00
P12752_1001	TorqueTenoVirus	4-Pt-TTV6	0	0.00
P12752_1001	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1001	TorqueTenoVirus	5-TCHN-C1	1	0.00
P12752_1001	TorqueTenoVirus	6-KAV	0	0.00
P12752_1001	TorqueTenoVirus	6-KAV	2	0.00
P12752_1001	TorqueTenoVirus	7-PMV	0	0.00
P12752_1001	TorqueTenoVirus	7-PMV	1	0.00
P12752_1001	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1001	TorqueTenoVirus	8-Kt-08F	3	0.00
P12752_1001	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1001	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1002	TorqueTenoVirus	10-JT34F	317846	7.65
P12752_1002	TorqueTenoVirus	10-JT34F	70	2.41
P12752_1002	TorqueTenoVirus	11-TCHN-D1	222614	5.35
P12752_1002	TorqueTenoVirus	11-TCHN-D1	37	1.27
P12752_1002	TorqueTenoVirus	12-CT44F	296379	7.13
P12752_1002	TorqueTenoVirus	12-CT44F	62	2.13
P12752_1002	TorqueTenoVirus	13-TCHN-A	305076	7.34
P12752_1002	TorqueTenoVirus	13-TCHN-A	74	2.55
P12752_1002	TorqueTenoVirus	14-CH65-1	12	0.41
P12752_1002	TorqueTenoVirus	14-CH65-1	54734	1.32
P12752_1002	TorqueTenoVirus	15-TJN01	261	8.98
P12752_1002	TorqueTenoVirus	15-TJN01	267751	6.44
P12752_1002	TorqueTenoVirus	16-TUS01	212	7.29
P12752_1002	TorqueTenoVirus	16-TUS01	312257	7.51
P12752_1002	TorqueTenoVirus	17-SENV-G	175980	4.23
P12752_1002	TorqueTenoVirus	17-SENV-G	33	1.14
P12752_1002	TorqueTenoVirus	18-SENV-C	210	7.22
P12752_1002	TorqueTenoVirus	18-SENV-C	319257	7.68
P12752_1002	TorqueTenoVirus	19-SANBAN	222	7.64
P12752_1002	TorqueTenoVirus	19-SANBAN	382570	9.20
P12752_1002	TorqueTenoVirus	1-TA278	282954	6.81
P12752_1002	TorqueTenoVirus	1-TA278	70	2.41
P12752_1002	TorqueTenoVirus	20-SAa-10	2240129	53.88
P12752_1002	TorqueTenoVirus	20-SAa-10	404	13.90
P12752_1002	TorqueTenoVirus	21-TCHN-B	183026	4.40
P12752_1002	TorqueTenoVirus	21-TCHN-B	24	0.83
P12752_1002	TorqueTenoVirus	22-svi-1	367782	8.85
